X,Y,incident_id,incident_location,call_source,call_description,category,priority,call_group,call_code,called_at,intake_time,dispatch_time,travel_time,on_scene_time,total_response_time,total_time,zip_code,precinct,scout_car_area,neighborhood_name,council_district,longitude,latitude,ESRI_OID
-83.17739928,42.35615682,2.02236E+11,Mackenzie St & Schaefer Hwy,W911 ,FELONIOUS ASSAULT IP,FA IP   ,1,2PCT  ,343010,2022/12/30 04:39:31+00,1,1.1,8.6,172.3,10.7,183,48228,2,208,Joy-Schaefer,7,-83.17739928,42.35615682,515424
-83.24637091,42.4348229,2.02236E+11,Saint Martins Ave & Braile St,W911 ,RECOVER AUTO,RECAUTO ,3,8PCT  ,374030,2022/12/30 04:37:43+00,2.6,282.9,0,2,286.8,288.8,48219,8,802,Evergreen Lahser 7/8,1,-83.24637091,42.4348229,515425
-83.0425772,42.33491432,2.02236E+11,Beaubien St & Monroe St,W911 ,DISTURBANCE,DISTURB ,3,3PCT  ,825030,2022/12/30 04:34:05+00,5.2,2.3,1.7,17.2,9.5,26.7,48226,3,312,Greektown,5,-83.0425772,42.33491432,515426
-82.99247944,42.41259848,2.02236E+11,Gratiot Ave & Flanders St,W911 ,MALICIOUS DESTRUCTION I/P,MDPIP   ,3,9PCT  ,381030,2022/12/30 04:33:29+00,1.1,43.7,8.2,1,53.9,54.9,48213,9,909,Gratiot-Findlay,4,-82.99247944,42.41259848,515427
-83.00675013,42.37830906,2.02236E+11,E Warren Ave & Burns St,W911 ,SHOTS FIRED IP,SHOTS IP,1,7PCT  ,342010,2022/12/30 04:29:23+00,0.7,1.6,3.8,10.2,6.3,16.4,48213,7,705,Pingree Park,5,-83.00675013,42.37830906,515428
-82.93986478,42.42132936,2.02236E+11,Meuse St & Cadieux Rd,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,9PCT  ,843020,2022/12/30 04:27:49+00,0.6,53.6,12.7,3,68.4,71.4,48224,9,907,Yorkshire Woods,4,-82.93986478,42.42132936,515429
-83.20535788,42.38691798,2.02236E+11,Saint Marys St & Schoolcraft St,W911 ,AUTO X HIT& RUN UNK INJURIES,HRUNK   ,2,8PCT  ,812020,2022/12/30 04:25:35+00,1.8,18.6,14.3,4.9,35.5,40.3,48227,8,814,Greenfield-Grand River,1,-83.20535788,42.38691798,515430
-83.15093413,42.39184682,2.02236E+11,Roselawn St & Intervale St,W911 ,DISTURBANCE,DISTURB ,3,10PCT ,825030,2022/12/30 04:21:18+00,3.5,17.7,7.2,26,29.3,55.2,48238,10,1002,Davison-Schoolcraft,7,-83.15093413,42.39184682,515431
-83.04200567,42.32996016,2.02236E+11,Randolph St & E Jefferson Ave,W911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,3PCT  ,347020,2022/12/30 04:19:51+00,0.8,3.2,12.3,5.8,16.4,22.1,48226,3,312,Downtown,5,-83.04200566,42.32996016,515432
-82.92045508,42.39719251,2.02236E+11,Mack Ave & Guilford St,W911 ,KIDNAPPING,KIDNAP  ,1,5PCT  ,346010,2022/12/30 04:18:27+00,2,0.2,0,18.9,17.8,36.7,48224,5,507,Cornerstone Village,4,-82.92045508,42.39719251,515433
-83.10558757,42.36867046,2.02236E+11,Linwood St & Pingree St,E911 ,DISTURBANCE,DISTURB ,1,10PCT ,GL8777,2022/12/30 04:18:05+00,1.6,0.9,8.6,16.4,12.7,29.1,48206,10,1007,Virginia Park Community,5,-83.10558757,42.36867046,515434
-83.07715768,42.41857217,2.02236E+11,Arlington St & E McNichols Rd,W911 ,BURGLARY OCCUPIED RESD I/P,HI1 I/P ,1,11PCT ,352010,2022/12/30 04:15:21+00,1.4,0.6,1.5,34,7.9,42,48212,11,1107,Cadillac Heights,3,-83.07715768,42.41857216,515435
-82.98533833,42.41628121,2.02236E+11,Jane St & Park Dr,W911 ,DISTURBANCE,DISTURB ,3,9PCT  ,825030,2022/12/30 04:14:14+00,2.1,12.5,1.8,26.7,16.5,43.2,48205,9,909,Eden Gardens,4,-82.98533833,42.4162812,515436
-83.23573116,42.35215069,2.02236E+11,Belton Ave & Evergreen Rd,W911 ,PERSON WITH WEAPON,WEAPON  ,2,6PCT  ,345020,2022/12/30 04:13:01+00,1.5,70.4,1.4,5.7,73.6,79.3,48228,6,609,Warrendale,7,-83.23573116,42.35215069,515437
-83.06145236,42.34686509,2.02236E+11,Cass Ave & Brainard St,PHONE,DISTURBANCE,DISTURB ,3,3PCT  ,825030,2022/12/30 04:09:09+00,2.4,18.3,5.2,19.2,25.9,45.1,48201,3,309,Midtown,6,-83.06145236,42.34686509,515438
-83.24339546,42.43490167,2.02236E+11,Stout St & Saint Martins Ave,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,8PCT  ,843020,2022/12/30 04:08:14+00,0.4,18.1,5.8,10.3,24.4,34.7,48219,8,802,Evergreen Lahser 7/8,1,-83.24339546,42.43490167,515439
-83.08807189,42.44242123,2.02236E+11,Greeley St & E Remington Ave,PHONE,VERIFIED ALR / PERSON W/O CODE,VERALRM ,2,11PCT ,805020,2022/12/30 04:04:49+00,1.7,141.2,9.3,16.2,152.2,168.4,48203,11,1101,Nolan,3,-83.08807189,42.44242123,515440
-83.2200839,42.41554116,2.02236E+11,W McNichols Rd & Ashton Ave,W911 ,TRAFFIC INCIDENT W/ INJURIES,TRAFF2  ,1,8PCT  ,TRAFF2,2022/12/30 04:04:36+00,1.4,4.3,22.6,6.5,29.8,36.3,48219,8,807,Evergreen-Outer Drive,1,-83.2200839,42.41554116,515441
-82.96794284,42.4498438,2.02236E+11,Gratiot Ave & 8 Mile Rd,W911 ,DISTURBANCE,DISTURB ,3,9PCT  ,825030,2022/12/30 04:03:28+00,3,1.2,1.6,37.6,5.9,43.5,48205,9,902,,,-82.96794284,42.4498438,515442
-83.21552376,42.36754145,2.02236E+11,Orangelawn St & Archdale St,W911 ,INVESTIGATE PERSON,INVPERS ,3,6PCT  ,843030,2022/12/30 03:57:12+00,1.4,62.3,1.6,12.6,66.9,79.6,48227,6,608,Joy Community,7,-83.21552376,42.36754145,515443
-83.15857361,42.37351302,2.02236E+11,Plymouth Rd & Wyoming St,W911 ,AUTO X HIT& RUN UNK INJURIES,HRUNK   ,2,2PCT  ,812020,2022/12/30 03:55:02+00,1.5,21.6,5.2,44.6,28.4,72.9,48204,2,206,Grand River-I96,7,-83.1585736,42.37351302,515444
-83.02557617,42.35193396,2.02236E+11,E Vernor Hwy & Prince Hall Dr,W911 ,CHILD(REN) HOME ALONE,HOMEALNE,2,7PCT  ,396021,2022/12/30 03:54:05+00,1.9,27.9,2,7.1,32.3,39.4,48207,7,710,Elmwood Park,5,-83.02557617,42.35193396,515445
-83.08191558,42.37190084,2.02236E+11,3rd St & Delaware St,W911 ,DV F/A I/P-J/H,FA IP   ,1,3PCT  ,393010,2022/12/30 03:51:48+00,0.9,-1.7,0.1,83.9,37.9,121.8,0,3,303,New Center Commons,5,-83.08191558,42.37190084,515446
-83.25678705,42.39541507,2.02236E+11,W Outer Dr & Eaton St,W911 ,BURGLARY OCCUPIED RESD I/P,HI1 I/P ,1,6PCT  ,352010,2022/12/30 03:46:54+00,1.4,3,12,29.6,19.7,49.3,48223,6,602,Brightmoor,1,-83.25678705,42.39541507,515447
-83.17013392,42.41666463,2.02236E+11,Meyers Rd & W McNichols Rd,W911 ,ASSAULT AND BATTERY REPORT,ABRPT   ,4,12PCT ,347040,2022/12/30 03:44:17+00,3,48.1,7.4,8.2,60.9,69.1,48235,12,1207,Schulze,2,-83.17013392,42.41666463,515448
-83.15476219,42.37146169,2.02236E+11,Elmira St & Aurora St,W911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,2PCT  ,347020,2022/12/30 03:42:45+00,0.7,32.9,8.1,40.5,44.2,84.7,48204,2,209,Barton-McFarland,7,-83.15476219,42.37146168,515449
-83.13224814,42.29765036,2.02236E+11,Olivet St & Woodmere St,W911 ,INVESTIGATE PERSON,INVPERS ,3,4PCT  ,843030,2022/12/30 03:41:41+00,3.5,0,2.1,12,6.7,18.8,48209,4,408,Springwells,6,-83.13224814,42.29765036,515450
-82.94440784,42.42613129,2.02236E+11,Beaconsfield St & Casino St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,9PCT  ,843020,2022/12/30 03:40:40+00,1.6,19.9,11.2,23.5,33,56.5,48224,9,907,Moross-Morang,4,-82.94440784,42.42613129,515451
-83.17713747,42.40578377,2.02236E+11,Midland St & Snowden St,W911 ,DISTURBANCE,DISTURB ,3,12PCT ,825030,2022/12/30 03:39:36+00,3.4,55.6,11.1,34.4,70.3,104.7,48227,12,1210,Bethune Community,2,-83.17713747,42.40578377,515452
-82.95230189,42.41165418,2.02236E+11,Haverhill St & Somerset Ave,W911 ,DISTURBANCE,DISTURB ,3,9PCT  ,825030,2022/12/30 03:39:00+00,1,3.3,13.8,7.2,19.4,26.7,48224,9,911,Outer Drive-Hayes,4,-82.95230189,42.41165418,515453
-83.21443462,42.41383676,2.02236E+11,Grove St & Oakfield St,W911 ,DISTURBANCE,DISTURB ,3,8PCT  ,825030,2022/12/30 03:38:45+00,0.8,127.7,0,5.4,130.1,135.5,48235,8,812,Crary/St Marys,1,-83.21443462,42.41383676,515454
-83.13190868,42.39896523,2.02236E+11,Bourke St & Wildemere St,W911 ,MENTAL VIOLENT NOT ARMED,MNTLNARM,2,10PCT ,852021,2022/12/30 03:38:27+00,1,-2.3,7.6,15.2,9.7,24.9,48238,10,1001,Dexter-Fenkell,2,-83.13190868,42.39896523,515455
-83.07367701,42.43293758,2.02236E+11,E 7 Mile Rd & Conant St,W911 ,DRAG RACE / DRIFTERS,RACE    ,1,11PCT ,817010,2022/12/30 03:38:02+00,0.7,0.8,0,17.2,2.1,19.3,48234,11,1102,Pershing,3,-83.07367701,42.43293758,515456
-83.0265704,42.34708458,2.02236E+11,Prince Hall Dr & Chene St,W911 ,DISTURBANCE,DISTURB ,3,7PCT  ,825030,2022/12/30 03:34:59+00,1.5,9.3,3.1,16.3,14.2,30.4,48207,7,709,Elmwood Park,5,-83.0265704,42.34708458,515457
-83.24349134,42.36460125,2.02236E+11,W Chicago St & Braile St,W911 ,SUICIDE I/P,SUICIP  ,1,6PCT  ,312010,2022/12/30 03:34:53+00,0,1.7,5.5,93,7.5,100.5,48228,6,606,Franklin Park,7,-83.24349133,42.36460125,515458
-83.150959,42.40980657,2.02236E+11,Greenlawn St & Puritan St,W911 ,MENTAL VIOLENT NOT ARMED,MNTLNARM,2,12PCT ,852021,2022/12/30 03:34:35+00,1.5,13.3,8,38.3,22.8,61.1,48221,12,1211,Fitzgerald/Marygrove,2,-83.150959,42.40980657,515459
-83.0539498,42.43589653,2.02236E+11,Fenelon St & Emery St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,11PCT ,843020,2022/12/30 03:33:15+00,2.1,30.5,13.3,49.3,46.6,95.9,48234,11,1103,Farwell,3,-83.0539498,42.43589653,515460
-82.98578316,42.42648316,2.02236E+11,E McNichols Rd & Pelkey St,W911 ,FELONIOUS ASSAULT IP,FA IP   ,1,9PCT  ,343010,2022/12/30 03:32:15+00,1.8,0.7,14.8,12.7,17.4,30.1,48205,9,905,Franklin,3,-82.98578316,42.42648316,515461
-83.05751389,42.43136784,2.02236E+11,E Robinwood St & Eureka St,W911 ,DV A/B I/P-J/H,DV A/B  ,1,11PCT ,397010,2022/12/30 03:31:25+00,1,0,3.4,122.7,5.5,128.2,48234,11,1108,Krainz Woods,3,-83.05751389,42.43136784,515462
-83.2145798,42.33977914,2.02236E+11,Whitlock St & Archdale St,W911 ,VICIOUS ANIMAL,VICANML ,2,6PCT  ,862020,2022/12/30 03:26:37+00,1,68.7,6.5,16.7,76.2,92.9,48228,6,612,Warren Ave Community,7,-83.2145798,42.33977914,515463
-83.20116301,42.34361118,2.02236E+11,W Warren Ave & Rutherford St,W911 ,DISTURBANCE,DISTURB ,3,6PCT  ,825030,2022/12/30 03:25:41+00,1.7,124.9,22.3,11.7,148.9,160.6,48228,6,611,Warren Ave Community,7,-83.20116301,42.34361118,515464
-83.27521733,42.40179739,2.02236E+11,Keeler St & Dale St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,8PCT  ,843020,2022/12/30 03:25:07+00,0.5,46.7,0,16.6,66.4,83,48223,8,809,Brightmoor,1,-83.27521733,42.40179739,515465
-83.28128237,42.42162263,2.02236E+11,Lenore Ave & Curtis St,W911 ,SHOTS FIRED IP,SHOTS IP,1,8PCT  ,342010,2022/12/30 03:22:42+00,0.4,-1.4,3.8,26.2,5.2,31.4,48219,8,805,The Eye,1,-83.28128237,42.42162263,515466
-83.12031111,42.30312941,2.02236E+11,Springwells St & W Lafayette Blvd,E911 ,FELONIOUS ASSAULT IP,FA IP   ,1,4PCT  ,343010,2022/12/30 03:22:11+00,0,0.4,0.9,39.3,2.9,42.1,48209,4,408,Central Southwest,6,-83.12031111,42.30312941,515467
-82.98173548,42.37774508,2.02236E+11,Mack Ave & Fairview St,E911 ,DISTURBANCE,DISTURB ,3,5PCT  ,825030,2022/12/30 03:20:02+00,0.9,160.4,11,9,174,183,48214,5,501,West End,4,-82.98173548,42.37774508,515468
-83.01825393,42.4410728,2.02236E+11,Conner St & E Outer Dr,W911 ,MENTAL VIOLENT NOT ARMED,MNTLNARM,2,11PCT ,852021,2022/12/30 03:19:14+00,1.2,22.1,8.2,82.8,32.5,115.3,48234,11,1105,Nortown,3,-83.01825393,42.4410728,515469
-82.97337481,42.40209415,2.02236E+11,Harper Ave & Dickerson St,W911 ,DISTURBANCE,DISTURB ,1,9PCT  ,GL8777,2022/12/30 03:18:41+00,1.2,3.3,4.5,5.4,10.8,16.2,48213,9,910,Outer Drive-Hayes,4,-82.97337481,42.40209415,515470
-83.15728771,42.39526671,2.02236E+11,Lyndon St & Indiana St,W911 ,DV PRS WITH A WEAP I/P-J/H,PRS WEAP,1,10PCT ,395010,2022/12/30 03:15:39+00,0.9,1.1,2.8,25.3,5.2,30.6,48238,10,1001,Chalfonte,7,-83.1572877,42.39526671,515471
-83.05978056,42.43122375,2.02236E+11,E Robinwood St & Shields St,W911 ,DISTURBANCE,DISTURB ,3,11PCT ,825030,2022/12/30 03:15:25+00,1.7,-1.1,3.9,15.8,9.3,25.1,48234,11,1108,Krainz Woods,3,-83.05978056,42.43122375,515472
-83.24083609,42.40977104,2.02236E+11,Grand River Ave & Kentfield St,W911 ,BURGLARY BUSINESS IP,BBUGIP  ,2,8PCT  ,351020,2022/12/30 03:13:02+00,1.5,1,4,3.5,7.4,11,48219,8,810,McNichols Evergreen,1,-83.24083609,42.40977104,515473
-83.13087696,42.38975139,2.02236E+11,W Davison St & Dexter Ave,W911 ,PERSON WITH WEAPON,WEAPON  ,2,10PCT ,345020,2022/12/30 03:11:56+00,0.7,24.9,2.2,6.1,28.7,34.9,48238,10,1002,Russell Woods,7,-83.13087696,42.38975139,515474
-83.16078964,42.42598071,2.02236E+11,Pickford St & Wyoming St,W911 ,BURGLARY BUSINESS J/H,BBURGJH ,3,12PCT ,351035,2022/12/30 03:09:48+00,2.5,74.1,4.1,169.6,81.7,251.3,48221,12,1208,Bagley,2,-83.16078964,42.42598071,515475
-83.13583713,42.34240845,2.02236E+11,Martin St & Kirkwood St,W911 ,MALICIOUS DESTRUCTION I/P,MDPIP   ,3,4PCT  ,381030,2022/12/30 03:08:35+00,0.7,45.9,1,94.7,48.5,143.2,48210,4,402,Claytown,6,-83.13583712,42.34240845,515476
-83.18448892,42.44069457,2.02236E+11,Chippewa St & Stansbury St,W911 ,DV PRS WITH A WEAP I/P-J/H,PRS WEAP,1,12PCT ,395010,2022/12/30 03:06:47+00,3.2,1.2,4.9,173.5,10.3,183.8,48235,12,1201,Schaefer 7/8 Lodge,2,-83.18448892,42.44069457,515477
-83.05545747,42.3437673,2.02236E+11,Edmund Pl & Woodward Ave,W911 ,UDAA I/P,UDAAIP  ,2,3PCT  ,372020,2022/12/30 03:05:03+00,2.1,20,0,44.5,34.2,78.8,48201,3,312,Brush Park,6,-83.05545747,42.3437673,515478
-83.20816498,42.34589142,2.02236E+11,Grandmont Ave & Majestic St,W911 ,MISSING REPORT,MISSRPT ,3,6PCT  ,844030,2022/12/30 03:04:59+00,1.1,12.4,15.9,69.4,30.1,99.5,48228,6,611,Warren Ave Community,7,-83.20816498,42.34589142,515479
-83.05240389,42.41017632,2.02236E+11,Sobieski St & Fenelon St,W911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,11PCT ,347020,2022/12/30 03:03:55+00,0.8,0.3,5.8,52.7,7.5,60.2,48212,11,1111,Buffalo Charles,3,-83.05240389,42.41017632,515480
-83.08384543,42.33468153,2.02236E+11,18th St & Butternut St,W911 ,SHOTS FIRED IP,SHOTS IP,1,3PCT  ,342010,2022/12/30 03:03:13+00,1.9,2.2,0,39.1,4.9,44,48216,3,310,North Corktown,6,-83.08384543,42.33468153,515481
-83.14409352,42.41714452,2.02236E+11,W McNichols Rd & Monica St,W911 ,DISTURBANCE,DISTURB ,3,12PCT ,825030,2022/12/30 02:56:36+00,1.5,81.9,15.5,6.2,99.1,105.3,48221,12,1208,Bagley,2,-83.14409352,42.41714452,515482
-83.23267797,42.42670509,2.02236E+11,Margareta St & Grandville/Margareta Cutoff,W911 ,VICIOUS ANIMAL,VICANML ,2,8PCT  ,862020,2022/12/30 02:56:18+00,0.7,9.4,4.5,3.1,17.1,20.2,48219,8,807,Evergreen-Outer Drive,1,-83.23267798,42.42670509,515483
-83.2201528,42.44417491,2.02236E+11,Southfield Service Drive & 8 Mile Rd,W911 ,SUICIDE THREAT,SUICTHRT,2,8PCT  ,312020,2022/12/30 02:55:10+00,1.5,68.6,6.2,12.9,77.3,90.1,48219,8,803,O'Hair Park,1,-83.2201528,42.44417491,515484
-83.14708305,42.35193678,2.02236E+11,Alpine St & Tireman Ave,W911 ,PERSON WITH WEAPON,WEAPON  ,2,2PCT  ,345020,2022/12/30 02:52:53+00,1,7,8,42.7,16,58.7,48210,2,210,Midwest,6,-83.14708305,42.35193678,515485
-83.14400276,42.36076202,2.02236E+11,American St & Dover St,W911 ,DISTURBANCE,DISTURB ,3,2PCT  ,825030,2022/12/30 02:48:59+00,0.9,0.4,4.6,56.4,6,62.4,48204,2,209,Midwest,6,-83.14400276,42.36076202,515486
-83.12498741,42.40557932,2.02236E+11,Hughes St & La Salle Blvd,PHONE,UNKNOWN PROBLEM,UNKPROB ,2,12PCT ,843020,2022/12/30 02:46:37+00,0.7,9.7,6.7,7.1,19.5,26.6,48238,12,1212,Pilgrim Village,2,-83.12498741,42.40557932,515487
-83.01434646,42.43417832,2.02236E+11,E 7 Mile Rd & E Outer Dr,W911 ,DISTURBANCE,DISTURB ,1,9PCT  ,GL8777,2022/12/30 02:46:37+00,1.9,1.1,8.2,22.7,13.8,36.5,48234,9,901,Pulaski,3,-83.01434646,42.43417832,515488
-82.93230764,42.42401871,2.02236E+11,Unknown & Sanilac St,W911 ,INVESTIGATE AUTO,INVAUTO ,5,9PCT  ,376050,2022/12/30 02:45:23+00,1.3,7.4,1.5,9.4,10.4,19.8,48224,9,907,Moross-Morang,4,-82.93230764,42.42401871,515489
-83.02344179,42.34579355,2.02236E+11,Campau Farms Cir & Robert Bradby Dr,W911 ,MT EMS-ENTRY,ENTRY   ,1,7PCT  ,851010,2022/12/30 02:44:04+00,0,1.9,2.9,42.2,4.9,47,48207,7,710,Elmwood Park,5,-83.02344179,42.34579355,515490
-83.05382246,42.33574974,2.02236E+11,Clifford St & W Adams Ave,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,3PCT  ,843020,2022/12/30 02:40:22+00,0.7,47.1,18.7,17.3,66.5,83.8,48226,3,311,Downtown,6,-83.05382246,42.33574974,515491
-83.10789501,42.38449376,2.02236E+11,Burlingame St & 14th St,W911 ,ONE DOWN/DRUG OD,OD      ,2,10PCT ,842020,2022/12/30 02:38:54+00,0.9,-10.1,7.9,13.8,10.8,24.6,48206,10,1005,Dexter-Linwood,5,-83.10789501,42.38449376,515492
-82.94041389,42.37450689,2.02236E+11,Ashland St & E Jefferson Ave,W911 ,DISTURBANCE,DISTURB ,3,5PCT  ,825030,2022/12/30 02:38:22+00,0.8,-0.1,10.8,27.2,13.3,40.5,48215,5,510,Riverbend,4,-82.94041389,42.37450689,515493
-83.02543327,42.38645938,2.02236E+11,Saint Cyril Ave & Hathon St,W911 ,MT EMS-ENTRY,ENTRY   ,1,7PCT  ,851010,2022/12/30 02:37:32+00,0,0.6,4.1,62.5,4.7,67.2,48213,7,702,Airport Sub,3,-83.02543327,42.38645938,515494
-82.99682045,42.38236626,2.02236E+11,E Warren Ave & Cadillac Blvd,PHONE,DISTURBANCE,DISTURB ,3,7PCT  ,825030,2022/12/30 02:34:25+00,1,0,43.5,26.4,44.9,71.3,48214,7,705,West End,4,-82.99682045,42.38236626,515495
-83.16216762,42.40967873,2.02236E+11,Puritan St & Ilene St,W911 ,AUTO OR PED H&R REPORT,HRREPT  ,3,12PCT ,812030,2022/12/30 02:34:19+00,1.1,1.4,2.8,44.3,5.8,50,48221,12,1210,Fitzgerald/Marygrove,2,-83.16216762,42.40967873,515496
-83.04564028,42.33469889,2.02236E+11,Gratiot Ave & Broadway St,PHONE,UNKNOWN PROBLEM,UNKPROB ,2,3PCT  ,843020,2022/12/30 02:33:04+00,1.6,0.8,4.4,56.8,7.1,63.9,48226,3,312,Downtown,6,-83.04564028,42.33469888,515497
-83.22120994,42.35426826,2.02236E+11,Constance St & Faust Ave,W911 ,ONE DOWN/DRUG OD,OD      ,2,6PCT  ,842020,2022/12/30 02:27:01+00,1.2,1.3,8,74.2,15.6,89.8,48228,6,610,Warrendale,7,-83.22120994,42.35426826,515498
-83.16477605,42.44558949,2.02236E+11,Griggs St & 8 Mile Rd,PHONE,BURGLARY OTHER,HI3     ,3,12PCT ,353030,2022/12/30 02:26:44+00,1.1,10.1,9.8,22.8,21.6,44.4,48221,12,1202,,,-83.16477605,42.44558949,515499
-83.22945046,42.34689141,2.02236E+11,Grandville Ave & Sawyer St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,6PCT  ,843020,2022/12/30 02:25:51+00,2.4,17.8,8,2.9,28.9,31.8,48228,6,610,Warrendale,7,-83.22945046,42.34689141,515500
-83.20540055,42.43395953,2.02236E+11,Vassar Ave & Rutherford St,PHONE,SHOTSPOTTER,SHOTSPT ,1,8PCT  ,SST342,2022/12/30 02:23:49+00,0.4,-10.6,1.9,138.1,2.3,140.3,48235,8,804,Greenfield,2,-83.20540055,42.43395953,515501
-83.20540055,42.43395953,2.02236E+11,Vassar Ave & Rutherford St,W911 ,TRAFFIC STOP,TRF STOP,2,8PCT  ,TS    ,2022/12/30 02:23:08+00,0.5,0.8,0,159.9,2.3,162.3,48235,8,804,Greenfield,2,-83.20540055,42.43395953,515502
-83.20736823,42.4303205,2.02236E+11,Saint Marys St & W 7 Mile Rd,W911 ,SHOTS FIRED IP,SHOTS IP,1,8PCT  ,342010,2022/12/30 02:23:07+00,0.4,1.6,3.7,17.5,5.8,23.2,48235,8,804,Greenfield,2,-83.20736823,42.4303205,515503
-83.21389913,42.43017284,2.02236E+11,W 7 Mile Rd & Lindsay St,PHONE,SHOTS FIRED IP,SHOTS IP,1,8PCT  ,342010,2022/12/30 02:22:42+00,1,3.1,0.3,17,4.4,21.4,48235,8,804,Greenfield,2,-83.21389912,42.43017284,515504
-83.16607483,42.40009426,2.02236E+11,Pinehurst St & Chalfonte St,W911 ,CHILD /  ADULT ABUSE,ABUSE   ,1,2PCT  ,396010,2022/12/30 02:20:27+00,2.4,0.6,4.1,24.6,7.8,32.4,48238,2,203,Bethune Community,2,-83.16607483,42.40009426,515505
-82.9584017,42.42390747,2.02236E+11,Grayton St & Riad St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,9PCT  ,843020,2022/12/30 02:20:01+00,0.6,18.1,9.5,3.4,28.7,32.1,48224,9,907,Denby,4,-82.9584017,42.42390747,515506
-83.15992008,42.35407484,2.02236E+11,Belton St & Freda St,E911 ,DISTURBANCE,DISTURB ,3,2PCT  ,825030,2022/12/30 02:17:26+00,0.8,0.8,26.7,15.2,29.6,44.8,48204,2,208,Aviation Sub,7,-83.15992008,42.35407484,515507
-82.95615653,42.44737748,2.02236E+11,Redmond St & Edmore Dr,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2022/12/30 02:16:41+00,0.6,1,3.7,132.6,5.3,137.9,48205,9,903,Regent Park,3,-82.95615653,42.44737748,515508
-83.10179933,42.44695171,2.02236E+11,Coventry St & 8 Mile Rd,W911 ,WELL BEING CHECK,WBC     ,3,11PCT ,843031,2022/12/30 02:15:37+00,3,0.2,8.1,12.8,12.3,25,48203,11,1101,Nolan,3,-83.10179933,42.44695171,515509
-83.11902922,42.38856856,2.02236E+11,Linwood St & Fullerton St,W911 ,MALICIOUS DESTRUCTION I/P,MDPIP   ,3,10PCT ,381030,2022/12/30 02:13:10+00,0.8,10.4,0,48.2,21,69.2,48238,10,1003,Dexter-Linwood,5,-83.11902922,42.38856856,515510
-83.13436184,42.40280785,2.02236E+11,Fairfield St & Fenkell St,E911 ,DISTURBANCE,DISTURB ,3,10PCT ,825030,2022/12/30 02:09:10+00,1.5,-1.1,2.8,21.1,5.4,26.4,48238,10,1001,Dexter-Fenkell,2,-83.13436184,42.40280785,515511
-83.01394461,42.38825818,2.02236E+11,Burns St & E I 94 Service Drive,W911 ,ASSIST OTHER,AO      ,2,7PCT  ,831020,2022/12/30 02:08:42+00,0,5.1,8.2,12.7,13.8,26.5,48213,7,705,Gratiot Town/Kettering,5,-83.01394461,42.38825818,515512
-83.2211846,42.44075676,2.02236E+11,Trojan St & Ashton Ave,W911 ,DISTURBANCE,DISTURB ,3,8PCT  ,825030,2022/12/30 02:05:55+00,1.2,9,141.9,17.3,156.5,173.8,48219,8,803,O'Hair Park,1,-83.2211846,42.44075676,515513
-82.99341693,42.40728001,2.02236E+11,E Outer Dr & Gunston Ave,W911 ,AUTO X UNK INJ / IMPAIRED,ACCUNK  ,2,9PCT  ,811020,2022/12/30 02:04:21+00,0.4,4.6,2.4,112.1,7.9,120,48213,9,909,Eden Gardens,4,-82.99341693,42.40728001,515514
-83.16976357,42.43483515,2.02236E+11,W Outer Dr & Manor St,W911 ,BURGLARY OTHER,HI3     ,3,12PCT ,353030,2022/12/30 02:02:51+00,2,2.6,0,21,12.6,33.6,48221,12,1202,McDowell,2,-83.16976357,42.43483515,515515
-82.96092916,42.40868533,2.02236E+11,Wade St & E Outer Dr,W911 ,AUTO X OR PED X - INJURIES,ACCINJ  ,1,9PCT  ,811010,2022/12/30 02:02:09+00,0,1.7,0,129.5,1.7,131.2,48224,9,911,Outer Drive-Hayes,4,-82.96092916,42.40868533,515516
-83.05890688,42.43579818,2.02236E+11,Emery St & Justine St,W911 ,BREAKING AND ENTERING AUTO I/P,BEAUTO  ,3,11PCT ,371030,2022/12/30 02:01:46+00,0.7,7.3,3.1,9.4,12.3,21.6,48234,11,1103,Farwell,3,-83.05890688,42.43579818,515517
-83.26223008,42.3537288,2.02236E+11,Constance Ave & Bramell St,W911 ,FELONIOUS ASSAULT IP,FA IP   ,1,6PCT  ,343010,2022/12/30 01:59:50+00,1.4,-0.1,11.4,45,16,61,48239,6,609,Far West Detroit,7,-83.26223008,42.3537288,515518
-83.22659146,42.3344033,2.02236E+11,Dayton St & Warwick St,W911 ,DV A/B I/P-J/H,DV A/B  ,1,6PCT  ,397010,2022/12/30 01:58:17+00,1.2,0.5,3.6,42.1,5.5,47.6,48228,6,612,Warrendale,7,-83.22659146,42.3344033,515519
